name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
5972_8.txt;0;0;0;0;65;0.0;0.0;0.0
4039_10.txt;2;0;0;2;302;0.01;0.0;0.0
3693_8.txt;22;16;2;40;999;0.02;0.02;0.0
6873_10.txt;0;0;0;0;68;0.0;0.0;0.0
12175_7.txt;21;1;0;22;376;0.06;0.0;0.0
5676_9.txt;8;1;0;9;212;0.04;0.0;0.0
2354_10.txt;2;0;1;3;153;0.01;0.0;0.01
3365_9.txt;19;2;0;21;502;0.04;0.0;0.0
2081_7.txt;8;1;1;10;245;0.03;0.0;0.0
8137_10.txt;0;0;0;0;131;0.0;0.0;0.0
7310_9.txt;3;0;0;3;161;0.02;0.0;0.0
9736_8.txt;8;1;0;9;209;0.04;0.0;0.0
12073_9.txt;2;0;0;2;64;0.03;0.0;0.0
11126_10.txt;9;1;5;15;290;0.03;0.0;0.02
9406_8.txt;2;0;0;2;286;0.01;0.0;0.0
10107_8.txt;16;7;5;28;398;0.04;0.02;0.01
2880_8.txt;9;0;3;12;398;0.02;0.0;0.01
11782_8.txt;2;4;6;12;476;0.0;0.01;0.01
2187_10.txt;0;0;0;0;50;0.0;0.0;0.0
7518_9.txt;7;0;0;7;191;0.04;0.0;0.0
2364_10.txt;2;0;5;7;137;0.01;0.0;0.04
6160_10.txt;2;0;0;2;136;0.01;0.0;0.0
11831_7.txt;4;0;0;4;184;0.02;0.0;0.0
7100_8.txt;1;3;0;4;193;0.01;0.02;0.0
3843_7.txt;5;0;0;5;231;0.02;0.0;0.0
3228_7.txt;8;0;0;8;283;0.03;0.0;0.0
3698_10.txt;1;1;2;4;160;0.01;0.01;0.01
8255_9.txt;3;0;0;3;168;0.02;0.0;0.0
969_7.txt;12;0;1;13;368;0.03;0.0;0.0
2625_8.txt;0;0;2;2;196;0.0;0.0;0.01
10722_10.txt;0;0;0;0;151;0.0;0.0;0.0
2515_10.txt;14;1;0;15;286;0.05;0.0;0.0
11061_8.txt;0;0;0;0;78;0.0;0.0;0.0
1805_10.txt;3;0;0;3;145;0.02;0.0;0.0
6601_9.txt;0;1;0;1;318;0.0;0.0;0.0
3473_9.txt;4;0;0;4;114;0.04;0.0;0.0
2764_10.txt;19;0;0;19;568;0.03;0.0;0.0
3143_10.txt;2;0;0;2;165;0.01;0.0;0.0
12238_8.txt;31;2;3;36;515;0.06;0.0;0.01
5847_10.txt;4;0;0;4;168;0.02;0.0;0.0
9891_10.txt;6;1;0;7;498;0.01;0.0;0.0
8763_9.txt;0;0;0;0;137;0.0;0.0;0.0
7842_10.txt;0;0;0;0;203;0.0;0.0;0.0
4148_7.txt;16;0;0;16;232;0.07;0.0;0.0
1218_8.txt;2;0;0;2;185;0.01;0.0;0.0
5810_9.txt;8;0;1;9;505;0.02;0.0;0.0
12009_10.txt;1;0;0;1;173;0.01;0.0;0.0
1865_8.txt;42;2;6;50;578;0.07;0.0;0.01
6023_8.txt;2;2;0;4;681;0.0;0.0;0.0
952_10.txt;12;1;0;13;324;0.04;0.0;0.0
5812_9.txt;6;0;0;6;137;0.04;0.0;0.0
5819_10.txt;2;0;0;2;162;0.01;0.0;0.0
10629_10.txt;5;2;0;7;167;0.03;0.01;0.0
10327_7.txt;56;0;4;60;784;0.07;0.0;0.01
9526_10.txt;39;0;0;39;555;0.07;0.0;0.0
2842_8.txt;21;9;0;30;121;0.17;0.07;0.0
6337_7.txt;6;6;1;13;430;0.01;0.01;0.0
8265_10.txt;0;2;0;2;169;0.0;0.01;0.0
5999_7.txt;6;0;0;6;275;0.02;0.0;0.0
10537_10.txt;12;0;0;12;166;0.07;0.0;0.0
4519_9.txt;4;0;0;4;62;0.06;0.0;0.0
321_10.txt;5;1;0;6;548;0.01;0.0;0.0
10711_10.txt;1;1;0;2;530;0.0;0.0;0.0
4013_7.txt;47;4;0;51;570;0.08;0.01;0.0
4632_10.txt;14;5;0;19;306;0.05;0.02;0.0
11006_7.txt;11;0;3;14;414;0.03;0.0;0.01
7778_10.txt;50;7;4;61;1327;0.04;0.01;0.0
8203_7.txt;29;2;2;33;708;0.04;0.0;0.0
4867_9.txt;11;0;3;14;215;0.05;0.0;0.01
6383_10.txt;0;0;1;1;163;0.0;0.0;0.01
2801_9.txt;14;0;0;14;424;0.03;0.0;0.0
855_9.txt;5;0;2;7;139;0.04;0.0;0.01
7547_10.txt;4;0;0;4;163;0.02;0.0;0.0
1226_10.txt;0;1;0;1;184;0.0;0.01;0.0
2399_7.txt;4;1;2;7;197;0.02;0.01;0.01
3482_10.txt;2;0;0;2;182;0.01;0.0;0.0
8743_7.txt;7;1;0;8;129;0.05;0.01;0.0
3364_10.txt;1;0;3;4;161;0.01;0.0;0.02
12496_8.txt;0;1;0;1;248;0.0;0.0;0.0
7375_7.txt;0;0;0;0;99;0.0;0.0;0.0
8768_8.txt;10;3;0;13;242;0.04;0.01;0.0
4464_10.txt;2;0;0;2;131;0.02;0.0;0.0
8059_10.txt;10;1;0;11;133;0.08;0.01;0.0
6733_10.txt;4;4;1;9;145;0.03;0.03;0.01
5457_8.txt;8;4;2;14;334;0.02;0.01;0.01
5852_7.txt;94;4;11;109;855;0.11;0.0;0.01
10082_10.txt;0;0;0;0;86;0.0;0.0;0.0
1424_10.txt;2;11;0;13;303;0.01;0.04;0.0
6625_7.txt;4;1;0;5;298;0.01;0.0;0.0
8834_9.txt;0;1;0;1;65;0.0;0.02;0.0
8286_7.txt;18;2;0;20;387;0.05;0.01;0.0
11188_10.txt;15;0;0;15;403;0.04;0.0;0.0
3339_7.txt;19;3;7;29;409;0.05;0.01;0.02
619_9.txt;17;1;0;18;272;0.06;0.0;0.0
2117_10.txt;5;0;0;5;129;0.04;0.0;0.0
3532_8.txt;26;5;0;31;418;0.06;0.01;0.0
8436_10.txt;0;0;3;3;106;0.0;0.0;0.03
443_10.txt;0;1;1;2;191;0.0;0.01;0.01
9044_9.txt;1;0;0;1;159;0.01;0.0;0.0
6177_7.txt;12;4;3;19;631;0.02;0.01;0.0
7767_8.txt;2;0;0;2;186;0.01;0.0;0.0
9732_10.txt;27;4;1;32;282;0.1;0.01;0.0
6490_10.txt;37;16;6;59;613;0.06;0.03;0.01
4599_10.txt;19;2;0;21;416;0.05;0.0;0.0
6312_7.txt;8;0;1;9;365;0.02;0.0;0.0
10791_9.txt;10;1;2;13;177;0.06;0.01;0.01
2724_9.txt;9;0;0;9;299;0.03;0.0;0.0
7207_7.txt;19;0;2;21;416;0.05;0.0;0.0
2870_10.txt;1;0;0;1;138;0.01;0.0;0.0
2316_10.txt;5;0;3;8;153;0.03;0.0;0.02
1750_10.txt;0;0;0;0;321;0.0;0.0;0.0
9154_7.txt;0;0;0;0;162;0.0;0.0;0.0
8986_8.txt;4;0;0;4;141;0.03;0.0;0.0
9990_8.txt;8;0;0;8;349;0.02;0.0;0.0
2537_7.txt;2;0;0;2;93;0.02;0.0;0.0
10644_8.txt;5;3;0;8;204;0.02;0.01;0.0
1992_10.txt;3;0;0;3;185;0.02;0.0;0.0
5037_10.txt;2;0;0;2;308;0.01;0.0;0.0
4402_8.txt;10;1;0;11;113;0.09;0.01;0.0
11970_10.txt;2;1;2;5;198;0.01;0.01;0.01
9221_7.txt;3;0;0;3;312;0.01;0.0;0.0
887_10.txt;25;2;0;27;800;0.03;0.0;0.0
5151_8.txt;4;0;0;4;647;0.01;0.0;0.0
7687_8.txt;29;6;11;46;656;0.04;0.01;0.02
1578_8.txt;32;2;0;34;321;0.1;0.01;0.0
9720_8.txt;8;0;0;8;137;0.06;0.0;0.0
1855_9.txt;10;2;1;13;270;0.04;0.01;0.0
10439_8.txt;7;2;0;9;442;0.02;0.0;0.0
1630_8.txt;1;1;0;2;177;0.01;0.01;0.0
1220_9.txt;1;0;0;1;135;0.01;0.0;0.0
7870_10.txt;2;0;0;2;243;0.01;0.0;0.0
6600_9.txt;0;2;0;2;222;0.0;0.01;0.0
10025_9.txt;2;0;0;2;167;0.01;0.0;0.0
2930_10.txt;3;0;0;3;125;0.02;0.0;0.0
10485_8.txt;0;0;0;0;160;0.0;0.0;0.0
4454_9.txt;3;1;0;4;147;0.02;0.01;0.0
4590_10.txt;3;0;0;3;130;0.02;0.0;0.0
11214_7.txt;5;4;0;9;225;0.02;0.02;0.0
1253_10.txt;0;8;7;15;376;0.0;0.02;0.02
6342_10.txt;8;1;0;9;193;0.04;0.01;0.0
6749_9.txt;19;0;0;19;507;0.04;0.0;0.0
8259_9.txt;34;2;0;36;438;0.08;0.0;0.0
9358_8.txt;33;3;2;38;562;0.06;0.01;0.0
8047_9.txt;11;0;0;11;92;0.12;0.0;0.0
7205_10.txt;10;0;0;10;175;0.06;0.0;0.0
8308_7.txt;8;0;0;8;119;0.07;0.0;0.0
2044_8.txt;4;1;0;5;465;0.01;0.0;0.0
85_10.txt;0;0;3;3;236;0.0;0.0;0.01
8927_8.txt;21;7;0;28;381;0.06;0.02;0.0
3995_8.txt;3;0;0;3;149;0.02;0.0;0.0
10671_10.txt;0;1;0;1;61;0.0;0.02;0.0
9341_7.txt;6;0;0;6;148;0.04;0.0;0.0
10521_9.txt;24;3;0;27;471;0.05;0.01;0.0
1546_8.txt;2;0;0;2;137;0.01;0.0;0.0
113_10.txt;0;0;0;0;136;0.0;0.0;0.0
6525_7.txt;85;7;4;96;556;0.15;0.01;0.01
11562_9.txt;19;0;2;21;416;0.05;0.0;0.0
1026_9.txt;26;1;3;30;605;0.04;0.0;0.0
5350_9.txt;14;0;1;15;169;0.08;0.0;0.01
6772_10.txt;9;0;0;9;150;0.06;0.0;0.0
5014_9.txt;4;5;1;10;486;0.01;0.01;0.0
2990_10.txt;12;3;0;15;577;0.02;0.01;0.0
5448_10.txt;5;0;2;7;80;0.06;0.0;0.03
2401_8.txt;5;0;0;5;136;0.04;0.0;0.0
1254_7.txt;8;0;0;8;160;0.05;0.0;0.0
11408_7.txt;34;0;2;36;377;0.09;0.0;0.01
558_10.txt;0;0;0;0;127;0.0;0.0;0.0
1275_8.txt;4;0;0;4;279;0.01;0.0;0.0
10960_8.txt;4;0;3;7;184;0.02;0.0;0.02
2244_9.txt;0;0;0;0;145;0.0;0.0;0.0
3363_10.txt;9;0;0;9;300;0.03;0.0;0.0
3799_8.txt;7;2;0;9;835;0.01;0.0;0.0
6637_8.txt;6;6;0;12;512;0.01;0.01;0.0
1667_7.txt;10;3;0;13;634;0.02;0.0;0.0
8540_9.txt;7;0;0;7;162;0.04;0.0;0.0
6528_9.txt;0;0;12;12;257;0.0;0.0;0.05
2736_9.txt;19;1;2;22;573;0.03;0.0;0.0
7327_10.txt;23;0;5;28;1095;0.02;0.0;0.0
4756_10.txt;3;0;0;3;163;0.02;0.0;0.0
5257_10.txt;0;0;0;0;160;0.0;0.0;0.0
10848_10.txt;13;2;0;15;323;0.04;0.01;0.0
10740_8.txt;8;2;0;10;151;0.05;0.01;0.0
7154_10.txt;6;0;1;7;174;0.03;0.0;0.01
6221_7.txt;23;0;3;26;307;0.07;0.0;0.01
12108_9.txt;5;2;0;7;256;0.02;0.01;0.0
9740_7.txt;53;9;0;62;535;0.1;0.02;0.0
10199_7.txt;9;0;0;9;403;0.02;0.0;0.0
10534_7.txt;4;1;0;5;136;0.03;0.01;0.0
4685_7.txt;14;1;0;15;298;0.05;0.0;0.0
7598_10.txt;0;0;0;0;155;0.0;0.0;0.0
2919_10.txt;4;3;0;7;134;0.03;0.02;0.0
5061_8.txt;4;0;1;5;177;0.02;0.0;0.01
9112_9.txt;0;1;0;1;177;0.0;0.01;0.0
11460_10.txt;10;0;0;10;596;0.02;0.0;0.0
3323_9.txt;9;0;4;13;190;0.05;0.0;0.02
6325_7.txt;1;2;0;3;122;0.01;0.02;0.0
4986_8.txt;0;0;1;1;91;0.0;0.0;0.01
12067_9.txt;30;4;0;34;647;0.05;0.01;0.0
274_7.txt;10;0;0;10;234;0.04;0.0;0.0
220_10.txt;57;1;0;58;796;0.07;0.0;0.0
9105_9.txt;10;1;0;11;265;0.04;0.0;0.0
1885_10.txt;12;0;0;12;344;0.03;0.0;0.0
12417_10.txt;51;12;6;69;831;0.06;0.01;0.01
5786_10.txt;0;0;0;0;153;0.0;0.0;0.0
738_8.txt;14;0;4;18;291;0.05;0.0;0.01
605_8.txt;29;7;9;45;827;0.04;0.01;0.01
7591_8.txt;4;0;0;4;397;0.01;0.0;0.0
3411_9.txt;3;1;0;4;127;0.02;0.01;0.0
1213_10.txt;2;0;0;2;405;0.0;0.0;0.0
5408_7.txt;2;0;3;5;242;0.01;0.0;0.01
4538_7.txt;1;0;0;1;180;0.01;0.0;0.0
7068_8.txt;46;1;0;47;662;0.07;0.0;0.0
8924_10.txt;2;0;0;2;143;0.01;0.0;0.0
12355_10.txt;2;0;0;2;152;0.01;0.0;0.0
8745_7.txt;14;6;0;20;275;0.05;0.02;0.0
5564_10.txt;2;1;3;6;146;0.01;0.01;0.02
5372_7.txt;12;0;4;16;344;0.03;0.0;0.01
5551_7.txt;8;2;0;10;452;0.02;0.0;0.0
8391_8.txt;16;2;0;18;392;0.04;0.01;0.0
1461_10.txt;0;2;1;3;229;0.0;0.01;0.0
6136_10.txt;0;0;0;0;141;0.0;0.0;0.0
11525_8.txt;4;0;0;4;237;0.02;0.0;0.0
9227_9.txt;8;0;0;8;334;0.02;0.0;0.0
5479_10.txt;26;6;0;32;281;0.09;0.02;0.0
3867_10.txt;0;1;0;1;48;0.0;0.02;0.0
1116_9.txt;1;0;0;1;41;0.02;0.0;0.0
876_7.txt;15;0;0;15;212;0.07;0.0;0.0
6353_10.txt;2;0;0;2;65;0.03;0.0;0.0
12349_10.txt;3;0;0;3;77;0.04;0.0;0.0
6752_7.txt;16;2;2;20;200;0.08;0.01;0.01
2282_10.txt;4;1;0;5;251;0.02;0.0;0.0
11653_10.txt;12;0;0;12;178;0.07;0.0;0.0
10594_8.txt;7;10;4;21;547;0.01;0.02;0.01
7652_8.txt;7;0;1;8;271;0.03;0.0;0.0
4394_9.txt;8;11;7;26;761;0.01;0.01;0.01
1858_10.txt;12;4;1;17;517;0.02;0.01;0.0
6572_8.txt;6;0;2;8;331;0.02;0.0;0.01
475_10.txt;12;0;0;12;143;0.08;0.0;0.0
8241_7.txt;13;0;1;14;372;0.03;0.0;0.0
5905_9.txt;36;5;0;41;741;0.05;0.01;0.0
7483_10.txt;25;0;0;25;209;0.12;0.0;0.0
5281_10.txt;4;6;0;10;275;0.01;0.02;0.0
9929_7.txt;9;1;1;11;252;0.04;0.0;0.0
11888_9.txt;3;0;0;3;145;0.02;0.0;0.0
11345_7.txt;2;0;0;2;127;0.02;0.0;0.0
5303_10.txt;7;4;0;11;160;0.04;0.03;0.0
7418_8.txt;4;2;0;6;191;0.02;0.01;0.0
2095_9.txt;10;0;0;10;241;0.04;0.0;0.0
1786_7.txt;26;0;0;26;542;0.05;0.0;0.0
12494_8.txt;2;0;0;2;236;0.01;0.0;0.0
6952_7.txt;38;3;0;41;262;0.15;0.01;0.0
5489_10.txt;1;1;0;2;119;0.01;0.01;0.0
9178_10.txt;0;0;0;0;84;0.0;0.0;0.0
6678_7.txt;7;0;0;7;236;0.03;0.0;0.0
11017_9.txt;6;0;0;6;299;0.02;0.0;0.0
8993_7.txt;3;0;0;3;192;0.02;0.0;0.0
4833_10.txt;10;2;0;12;739;0.01;0.0;0.0
6990_8.txt;7;0;4;11;182;0.04;0.0;0.02
7044_10.txt;20;2;2;24;496;0.04;0.0;0.0
9805_10.txt;29;0;4;33;381;0.08;0.0;0.01
1269_8.txt;43;5;4;52;454;0.09;0.01;0.01
2025_10.txt;3;0;0;3;129;0.02;0.0;0.0
8887_9.txt;0;0;0;0;82;0.0;0.0;0.0
2618_7.txt;19;2;0;21;432;0.04;0.0;0.0
11883_8.txt;5;0;0;5;239;0.02;0.0;0.0
11300_8.txt;5;1;0;6;184;0.03;0.01;0.0
8809_10.txt;0;3;0;3;119;0.0;0.03;0.0
577_8.txt;0;0;0;0;143;0.0;0.0;0.0
2879_9.txt;3;0;3;6;274;0.01;0.0;0.01
11468_9.txt;6;0;2;8;347;0.02;0.0;0.01
9999_8.txt;5;0;0;5;64;0.08;0.0;0.0
8287_9.txt;36;1;1;38;888;0.04;0.0;0.0
5688_8.txt;4;0;0;4;176;0.02;0.0;0.0
6244_8.txt;1;5;0;6;362;0.0;0.01;0.0
12488_8.txt;0;0;1;1;403;0.0;0.0;0.0
10596_8.txt;0;0;3;3;133;0.0;0.0;0.02
5524_8.txt;22;12;1;35;1012;0.02;0.01;0.0
8874_8.txt;0;0;0;0;140;0.0;0.0;0.0
10304_7.txt;14;2;0;16;273;0.05;0.01;0.0
1106_8.txt;20;6;0;26;231;0.09;0.03;0.0
2046_8.txt;10;6;5;21;333;0.03;0.02;0.02
10470_9.txt;4;1;1;6;545;0.01;0.0;0.0
3553_8.txt;13;4;0;17;288;0.05;0.01;0.0
3266_7.txt;16;0;1;17;207;0.08;0.0;0.0
10316_8.txt;0;0;0;0;218;0.0;0.0;0.0
7957_10.txt;1;0;0;1;147;0.01;0.0;0.0
6917_9.txt;50;7;8;65;629;0.08;0.01;0.01
1493_9.txt;7;1;0;8;284;0.02;0.0;0.0
962_8.txt;4;3;0;7;299;0.01;0.01;0.0
8373_9.txt;0;0;1;1;173;0.0;0.0;0.01
5574_10.txt;15;0;0;15;195;0.08;0.0;0.0
504_8.txt;3;0;3;6;429;0.01;0.0;0.01
9870_9.txt;12;1;6;19;280;0.04;0.0;0.02
12272_7.txt;17;4;9;30;1060;0.02;0.0;0.01
10392_10.txt;0;0;0;0;53;0.0;0.0;0.0
7040_10.txt;3;0;0;3;143;0.02;0.0;0.0
8185_8.txt;0;0;0;0;57;0.0;0.0;0.0
5864_7.txt;6;2;0;8;265;0.02;0.01;0.0
11797_8.txt;2;0;2;4;59;0.03;0.0;0.03
1615_8.txt;8;2;0;10;114;0.07;0.02;0.0
7781_8.txt;31;6;3;40;713;0.04;0.01;0.0
6249_7.txt;2;2;0;4;571;0.0;0.0;0.0
2386_8.txt;16;1;5;22;548;0.03;0.0;0.01
2242_7.txt;2;0;2;4;109;0.02;0.0;0.02
1665_7.txt;1;0;0;1;100;0.01;0.0;0.0
3854_10.txt;10;0;0;10;133;0.08;0.0;0.0
12177_7.txt;7;0;0;7;206;0.03;0.0;0.0
3950_7.txt;0;0;6;6;156;0.0;0.0;0.04
294_10.txt;41;0;0;41;252;0.16;0.0;0.0
4555_9.txt;5;0;0;5;83;0.06;0.0;0.0
3757_7.txt;2;0;0;2;156;0.01;0.0;0.0
6200_7.txt;17;0;0;17;221;0.08;0.0;0.0
10632_10.txt;0;2;0;2;292;0.0;0.01;0.0
288_10.txt;2;2;0;4;163;0.01;0.01;0.0
3974_8.txt;2;1;0;3;525;0.0;0.0;0.0
8411_7.txt;4;3;0;7;161;0.02;0.02;0.0
296_10.txt;4;0;4;8;283;0.01;0.0;0.01
8509_7.txt;4;1;0;5;295;0.01;0.0;0.0
5141_9.txt;0;0;0;0;132;0.0;0.0;0.0
11484_9.txt;4;3;6;13;415;0.01;0.01;0.01
8174_9.txt;9;0;0;9;180;0.05;0.0;0.0
11795_10.txt;3;2;0;5;173;0.02;0.01;0.0
3451_8.txt;18;0;5;23;233;0.08;0.0;0.02
5203_7.txt;19;3;0;22;524;0.04;0.01;0.0
9553_9.txt;2;0;0;2;40;0.05;0.0;0.0
1277_10.txt;20;0;2;22;127;0.16;0.0;0.02
9100_7.txt;0;2;0;2;147;0.0;0.01;0.0
10211_7.txt;19;2;0;21;629;0.03;0.0;0.0
841_10.txt;3;0;0;3;159;0.02;0.0;0.0
2828_9.txt;2;0;0;2;155;0.01;0.0;0.0
4155_10.txt;6;1;0;7;197;0.03;0.01;0.0
10362_8.txt;12;1;1;14;384;0.03;0.0;0.0
2904_9.txt;3;4;3;10;213;0.01;0.02;0.01
8454_8.txt;6;1;4;11;465;0.01;0.0;0.01
5836_8.txt;4;0;2;6;329;0.01;0.0;0.01
4944_7.txt;0;0;0;0;185;0.0;0.0;0.0
3787_10.txt;1;0;6;7;76;0.01;0.0;0.08
5712_8.txt;6;0;0;6;405;0.01;0.0;0.0
4961_10.txt;8;0;0;8;194;0.04;0.0;0.0
2139_9.txt;0;1;0;1;226;0.0;0.0;0.0
14_10.txt;6;0;0;6;116;0.05;0.0;0.0
5789_9.txt;5;3;0;8;215;0.02;0.01;0.0
6409_7.txt;3;1;2;6;267;0.01;0.0;0.01
7164_10.txt;30;1;3;34;835;0.04;0.0;0.0
5984_10.txt;8;0;3;11;319;0.03;0.0;0.01
9861_10.txt;76;1;6;83;755;0.1;0.0;0.01
10953_10.txt;5;1;0;6;150;0.03;0.01;0.0
2078_9.txt;11;3;0;14;203;0.05;0.01;0.0
8532_7.txt;5;1;2;8;240;0.02;0.0;0.01
3742_9.txt;1;0;0;1;132;0.01;0.0;0.0
3512_7.txt;0;0;0;0;47;0.0;0.0;0.0
9875_7.txt;13;0;3;16;239;0.05;0.0;0.01
3760_7.txt;7;0;0;7;155;0.05;0.0;0.0
4436_7.txt;2;2;2;6;159;0.01;0.01;0.01
9445_10.txt;8;0;0;8;234;0.03;0.0;0.0
5764_7.txt;6;1;0;7;210;0.03;0.0;0.0
8189_10.txt;0;0;1;1;174;0.0;0.0;0.01
3682_8.txt;53;14;2;69;1091;0.05;0.01;0.0
8473_8.txt;18;2;0;20;325;0.06;0.01;0.0
6590_9.txt;7;0;0;7;238;0.03;0.0;0.0
97_9.txt;3;0;0;3;110;0.03;0.0;0.0
3938_9.txt;14;0;0;14;218;0.06;0.0;0.0
6738_7.txt;13;2;0;15;183;0.07;0.01;0.0
4438_8.txt;18;9;0;27;237;0.08;0.04;0.0
9800_9.txt;51;5;3;59;629;0.08;0.01;0.0
2056_9.txt;2;0;1;3;224;0.01;0.0;0.0
5686_9.txt;68;7;1;76;411;0.17;0.02;0.0
997_7.txt;6;4;0;10;140;0.04;0.03;0.0
6701_9.txt;11;1;0;12;391;0.03;0.0;0.0
999_10.txt;38;4;1;43;468;0.08;0.01;0.0
11974_10.txt;16;3;0;19;808;0.02;0.0;0.0
12385_7.txt;25;2;0;27;324;0.08;0.01;0.0
4036_7.txt;20;1;3;24;319;0.06;0.0;0.01
635_9.txt;0;0;0;0;213;0.0;0.0;0.0
12224_9.txt;0;0;0;0;89;0.0;0.0;0.0
5282_10.txt;8;6;1;15;382;0.02;0.02;0.0
11183_7.txt;17;1;1;19;582;0.03;0.0;0.0
10838_10.txt;13;0;0;13;176;0.07;0.0;0.0
5267_7.txt;7;0;0;7;137;0.05;0.0;0.0
7533_10.txt;6;1;1;8;207;0.03;0.0;0.0
9232_8.txt;20;0;5;25;334;0.06;0.0;0.01
2707_10.txt;5;0;0;5;178;0.03;0.0;0.0
3670_10.txt;9;1;0;10;151;0.06;0.01;0.0
7867_7.txt;22;0;3;25;224;0.1;0.0;0.01
3168_7.txt;4;3;0;7;164;0.02;0.02;0.0
11426_10.txt;0;1;0;1;185;0.0;0.01;0.0
6110_8.txt;17;0;0;17;342;0.05;0.0;0.0
822_9.txt;7;0;0;7;282;0.02;0.0;0.0
2685_10.txt;0;0;0;0;37;0.0;0.0;0.0
6115_10.txt;5;0;0;5;153;0.03;0.0;0.0
4736_10.txt;0;0;0;0;54;0.0;0.0;0.0
11943_7.txt;24;0;0;24;489;0.05;0.0;0.0
10287_8.txt;6;0;0;6;107;0.06;0.0;0.0
4249_10.txt;2;0;2;4;111;0.02;0.0;0.02
7500_8.txt;4;0;0;4;134;0.03;0.0;0.0
2174_8.txt;20;4;0;24;358;0.06;0.01;0.0
5552_8.txt;64;4;1;69;879;0.07;0.0;0.0
12254_10.txt;7;0;0;7;119;0.06;0.0;0.0
5749_10.txt;0;0;0;0;213;0.0;0.0;0.0
9529_9.txt;39;0;0;39;362;0.11;0.0;0.0
8463_9.txt;1;4;8;13;688;0.0;0.01;0.01
5702_10.txt;6;2;0;8;171;0.04;0.01;0.0
587_10.txt;2;2;0;4;389;0.01;0.01;0.0
1539_10.txt;3;1;0;4;133;0.02;0.01;0.0
9788_9.txt;2;0;0;2;159;0.01;0.0;0.0
3654_10.txt;2;0;0;2;47;0.04;0.0;0.0
9654_10.txt;9;1;0;10;194;0.05;0.01;0.0
4370_10.txt;4;0;0;4;48;0.08;0.0;0.0
8761_10.txt;6;1;0;7;152;0.04;0.01;0.0
240_10.txt;22;1;3;26;200;0.11;0.01;0.01
11512_10.txt;27;3;2;32;597;0.05;0.01;0.0
7213_10.txt;26;1;5;32;903;0.03;0.0;0.01
12143_8.txt;4;4;0;8;134;0.03;0.03;0.0
2222_10.txt;0;0;0;0;72;0.0;0.0;0.0
2192_9.txt;5;2;0;7;154;0.03;0.01;0.0
4026_9.txt;4;1;0;5;177;0.02;0.01;0.0
5693_7.txt;4;1;0;5;275;0.01;0.0;0.0
6094_10.txt;3;0;0;3;175;0.02;0.0;0.0
7288_7.txt;1;1;0;2;304;0.0;0.0;0.0
10835_10.txt;4;1;0;5;154;0.03;0.01;0.0
3554_10.txt;15;0;0;15;134;0.11;0.0;0.0
12063_10.txt;2;0;0;2;281;0.01;0.0;0.0
6539_9.txt;59;4;2;65;756;0.08;0.01;0.0
7184_7.txt;0;0;0;0;134;0.0;0.0;0.0
11588_10.txt;0;0;0;0;202;0.0;0.0;0.0
6116_8.txt;4;0;0;4;230;0.02;0.0;0.0
12182_8.txt;10;4;0;14;404;0.02;0.01;0.0
10432_10.txt;0;2;0;2;222;0.0;0.01;0.0
4628_9.txt;2;2;5;9;262;0.01;0.01;0.02
12069_10.txt;3;1;0;4;142;0.02;0.01;0.0
4141_10.txt;1;0;0;1;52;0.02;0.0;0.0
3810_9.txt;0;0;0;0;328;0.0;0.0;0.0
2729_10.txt;6;0;0;6;170;0.04;0.0;0.0
8402_10.txt;2;0;1;3;84;0.02;0.0;0.01
8886_10.txt;6;1;0;7;146;0.04;0.01;0.0
4268_10.txt;0;0;0;0;62;0.0;0.0;0.0
10423_9.txt;9;2;1;12;148;0.06;0.01;0.01
9803_7.txt;25;0;0;25;184;0.14;0.0;0.0
8482_7.txt;7;0;2;9;378;0.02;0.0;0.01
7614_10.txt;1;0;0;1;154;0.01;0.0;0.0
4362_7.txt;39;6;5;50;803;0.05;0.01;0.01
6052_9.txt;2;2;0;4;128;0.02;0.02;0.0
9139_8.txt;2;2;1;5;179;0.01;0.01;0.01
8310_10.txt;3;0;0;3;56;0.05;0.0;0.0
7456_10.txt;34;1;9;44;842;0.04;0.0;0.01
4446_10.txt;10;4;0;14;362;0.03;0.01;0.0
4424_7.txt;10;2;0;12;319;0.03;0.01;0.0
10268_9.txt;21;0;0;21;182;0.12;0.0;0.0
5610_7.txt;2;4;3;9;305;0.01;0.01;0.01
10761_10.txt;0;10;8;18;860;0.0;0.01;0.01
10912_7.txt;18;0;0;18;225;0.08;0.0;0.0
8817_8.txt;23;20;0;43;636;0.04;0.03;0.0
971_8.txt;4;2;1;7;481;0.01;0.0;0.0
1316_9.txt;2;0;4;6;252;0.01;0.0;0.02
11491_8.txt;5;0;0;5;166;0.03;0.0;0.0
11769_7.txt;8;1;2;11;146;0.05;0.01;0.01
1573_9.txt;10;0;0;10;136;0.07;0.0;0.0
5395_10.txt;0;0;0;0;223;0.0;0.0;0.0
2882_9.txt;5;0;0;5;262;0.02;0.0;0.0
6811_10.txt;6;0;0;6;186;0.03;0.0;0.0
8669_7.txt;4;0;0;4;208;0.02;0.0;0.0
11433_8.txt;14;0;0;14;199;0.07;0.0;0.0
9431_10.txt;8;5;0;13;172;0.05;0.03;0.0
11096_10.txt;8;0;2;10;193;0.04;0.0;0.01
10138_8.txt;4;0;5;9;322;0.01;0.0;0.02
