name;number of persons;number of locations;number of organisations;number of named entities;number of words;relative number of Persons;relative number of locations;relative number of organisations
2358_3.txt;9;0;0;9;178;0.05;0.0;0.0
6940_4.txt;2;1;2;5;244;0.01;0.0;0.01
5013_1.txt;1;0;1;2;284;0.0;0.0;0.0
9888_4.txt;28;0;0;28;729;0.04;0.0;0.0
6325_1.txt;6;2;5;13;466;0.01;0.0;0.01
11833_1.txt;2;0;6;8;199;0.01;0.0;0.03
4679_4.txt;6;0;2;8;128;0.05;0.0;0.02
5486_3.txt;1;1;0;2;279;0.0;0.0;0.0
11071_2.txt;1;0;0;1;111;0.01;0.0;0.0
8025_3.txt;7;1;0;8;528;0.01;0.0;0.0
3186_2.txt;7;0;0;7;74;0.09;0.0;0.0
2407_2.txt;4;0;0;4;262;0.02;0.0;0.0
116_1.txt;5;1;0;6;157;0.03;0.01;0.0
778_2.txt;2;7;1;10;348;0.01;0.02;0.0
4860_2.txt;6;0;0;6;197;0.03;0.0;0.0
3878_2.txt;5;2;1;8;537;0.01;0.0;0.0
1816_1.txt;0;0;0;0;177;0.0;0.0;0.0
2363_1.txt;2;0;0;2;141;0.01;0.0;0.0
12041_1.txt;20;0;0;20;199;0.1;0.0;0.0
401_3.txt;2;0;0;2;270;0.01;0.0;0.0
4024_2.txt;8;0;0;8;318;0.03;0.0;0.0
1574_1.txt;0;0;0;0;171;0.0;0.0;0.0
3254_3.txt;10;0;0;10;166;0.06;0.0;0.0
7401_1.txt;4;1;0;5;127;0.03;0.01;0.0
2896_1.txt;2;0;0;2;138;0.01;0.0;0.0
2446_3.txt;6;0;0;6;228;0.03;0.0;0.0
3929_4.txt;2;0;0;2;247;0.01;0.0;0.0
5409_1.txt;3;0;0;3;208;0.01;0.0;0.0
6660_1.txt;0;0;0;0;260;0.0;0.0;0.0
5215_2.txt;2;0;0;2;162;0.01;0.0;0.0
4483_2.txt;1;1;0;2;188;0.01;0.01;0.0
2177_2.txt;23;3;0;26;748;0.03;0.0;0.0
8654_1.txt;5;2;0;7;122;0.04;0.02;0.0
4176_2.txt;4;0;0;4;297;0.01;0.0;0.0
10397_2.txt;4;2;2;8;140;0.03;0.01;0.01
6349_4.txt;12;1;0;13;336;0.04;0.0;0.0
11588_1.txt;1;2;0;3;57;0.02;0.04;0.0
651_4.txt;3;0;1;4;296;0.01;0.0;0.0
7273_4.txt;8;3;1;12;285;0.03;0.01;0.0
9147_1.txt;17;0;6;23;657;0.03;0.0;0.01
7514_1.txt;0;1;0;1;117;0.0;0.01;0.0
10693_4.txt;17;0;1;18;266;0.06;0.0;0.0
1223_1.txt;4;0;0;4;245;0.02;0.0;0.0
7091_1.txt;14;0;0;14;280;0.05;0.0;0.0
5839_3.txt;24;3;0;27;540;0.04;0.01;0.0
7619_2.txt;4;0;0;4;202;0.02;0.0;0.0
2345_4.txt;6;2;8;16;143;0.04;0.01;0.06
11911_2.txt;2;0;0;2;378;0.01;0.0;0.0
2726_3.txt;9;1;0;10;126;0.07;0.01;0.0
10776_4.txt;14;0;0;14;215;0.07;0.0;0.0
8422_2.txt;20;12;2;34;1026;0.02;0.01;0.0
8450_2.txt;2;0;1;3;289;0.01;0.0;0.0
8269_1.txt;11;0;0;11;418;0.03;0.0;0.0
9989_2.txt;0;0;0;0;153;0.0;0.0;0.0
11634_1.txt;6;2;2;10;216;0.03;0.01;0.01
412_4.txt;50;0;5;55;1171;0.04;0.0;0.0
1707_2.txt;0;0;0;0;129;0.0;0.0;0.0
11884_4.txt;4;0;0;4;251;0.02;0.0;0.0
2334_2.txt;9;0;0;9;227;0.04;0.0;0.0
1255_3.txt;0;0;0;0;70;0.0;0.0;0.0
1272_4.txt;2;0;0;2;127;0.02;0.0;0.0
1677_2.txt;8;1;0;9;648;0.01;0.0;0.0
1231_4.txt;30;1;0;31;412;0.07;0.0;0.0
7450_3.txt;6;0;0;6;160;0.04;0.0;0.0
6666_4.txt;0;0;0;0;148;0.0;0.0;0.0
6110_1.txt;7;1;4;12;197;0.04;0.01;0.02
9831_1.txt;0;0;0;0;199;0.0;0.0;0.0
3727_2.txt;0;0;0;0;101;0.0;0.0;0.0
7256_3.txt;3;2;0;5;190;0.02;0.01;0.0
5617_2.txt;12;0;0;12;265;0.05;0.0;0.0
9715_4.txt;2;2;0;4;263;0.01;0.01;0.0
10659_2.txt;4;1;0;5;304;0.01;0.0;0.0
6817_1.txt;2;0;0;2;55;0.04;0.0;0.0
8248_1.txt;1;0;0;1;134;0.01;0.0;0.0
3613_3.txt;2;0;0;2;96;0.02;0.0;0.0
2629_4.txt;6;0;0;6;86;0.07;0.0;0.0
5397_4.txt;11;1;0;12;137;0.08;0.01;0.0
7384_4.txt;7;1;0;8;374;0.02;0.0;0.0
3297_1.txt;1;0;1;2;194;0.01;0.0;0.01
3988_4.txt;5;0;0;5;358;0.01;0.0;0.0
7867_2.txt;9;2;0;11;189;0.05;0.01;0.0
11975_1.txt;0;0;0;0;136;0.0;0.0;0.0
11724_2.txt;6;1;0;7;361;0.02;0.0;0.0
11923_3.txt;0;0;0;0;82;0.0;0.0;0.0
7128_1.txt;0;0;5;5;111;0.0;0.0;0.05
6418_1.txt;0;0;0;0;280;0.0;0.0;0.0
7070_2.txt;0;0;0;0;175;0.0;0.0;0.0
9169_1.txt;1;0;0;1;100;0.01;0.0;0.0
3590_1.txt;2;0;2;4;294;0.01;0.0;0.01
3557_4.txt;6;2;0;8;430;0.01;0.0;0.0
5040_3.txt;1;0;0;1;161;0.01;0.0;0.0
6714_4.txt;0;0;0;0;68;0.0;0.0;0.0
7268_4.txt;3;4;1;8;226;0.01;0.02;0.0
8573_3.txt;17;1;0;18;228;0.07;0.0;0.0
6054_2.txt;3;0;0;3;152;0.02;0.0;0.0
2898_1.txt;1;0;0;1;249;0.0;0.0;0.0
1120_1.txt;10;0;0;10;369;0.03;0.0;0.0
6952_1.txt;2;0;0;2;178;0.01;0.0;0.0
5782_3.txt;0;0;0;0;141;0.0;0.0;0.0
4382_3.txt;12;10;2;24;319;0.04;0.03;0.01
3434_2.txt;0;0;0;0;166;0.0;0.0;0.0
2210_1.txt;0;0;0;0;127;0.0;0.0;0.0
10095_1.txt;0;0;0;0;213;0.0;0.0;0.0
6582_4.txt;7;0;0;7;469;0.01;0.0;0.0
11972_1.txt;12;2;0;14;303;0.04;0.01;0.0
1902_4.txt;12;4;1;17;703;0.02;0.01;0.0
9243_4.txt;2;0;0;2;206;0.01;0.0;0.0
9762_3.txt;10;0;2;12;134;0.07;0.0;0.01
6859_1.txt;14;0;0;14;582;0.02;0.0;0.0
3921_1.txt;0;0;0;0;148;0.0;0.0;0.0
3740_2.txt;1;6;0;7;262;0.0;0.02;0.0
8255_3.txt;0;0;0;0;86;0.0;0.0;0.0
9267_3.txt;2;0;0;2;100;0.02;0.0;0.0
12004_4.txt;0;1;1;2;182;0.0;0.01;0.01
6852_1.txt;0;0;0;0;112;0.0;0.0;0.0
3017_4.txt;14;0;0;14;280;0.05;0.0;0.0
603_1.txt;0;4;0;4;247;0.0;0.02;0.0
3345_1.txt;0;1;0;1;198;0.0;0.01;0.0
11386_4.txt;0;2;0;2;194;0.0;0.01;0.0
7927_1.txt;7;1;0;8;191;0.04;0.01;0.0
9556_4.txt;0;0;0;0;128;0.0;0.0;0.0
4424_4.txt;0;0;0;0;216;0.0;0.0;0.0
8986_1.txt;0;0;0;0;250;0.0;0.0;0.0
11397_1.txt;0;0;4;4;129;0.0;0.0;0.03
10339_2.txt;3;0;0;3;146;0.02;0.0;0.0
9334_4.txt;4;2;0;6;137;0.03;0.01;0.0
8810_1.txt;0;0;0;0;132;0.0;0.0;0.0
466_1.txt;2;2;0;4;241;0.01;0.01;0.0
11326_4.txt;6;0;0;6;141;0.04;0.0;0.0
7527_4.txt;17;0;0;17;620;0.03;0.0;0.0
12002_1.txt;9;1;1;11;427;0.02;0.0;0.0
3001_3.txt;0;0;0;0;95;0.0;0.0;0.0
3813_1.txt;3;0;2;5;147;0.02;0.0;0.01
9705_1.txt;0;0;0;0;89;0.0;0.0;0.0
7947_2.txt;8;0;0;8;396;0.02;0.0;0.0
1612_1.txt;0;4;2;6;123;0.0;0.03;0.02
7781_2.txt;14;0;0;14;212;0.07;0.0;0.0
8336_1.txt;12;0;0;12;224;0.05;0.0;0.0
2018_3.txt;29;5;4;38;525;0.06;0.01;0.01
392_3.txt;0;0;0;0;55;0.0;0.0;0.0
7542_2.txt;2;0;0;2;184;0.01;0.0;0.0
6865_1.txt;0;0;0;0;277;0.0;0.0;0.0
3490_3.txt;9;0;0;9;174;0.05;0.0;0.0
8460_2.txt;8;0;0;8;196;0.04;0.0;0.0
9508_3.txt;0;0;0;0;71;0.0;0.0;0.0
7292_3.txt;8;3;1;12;315;0.03;0.01;0.0
1966_1.txt;0;0;0;0;153;0.0;0.0;0.0
12091_3.txt;0;1;0;1;183;0.0;0.01;0.0
10873_4.txt;0;0;0;0;196;0.0;0.0;0.0
6547_2.txt;15;0;0;15;462;0.03;0.0;0.0
2119_4.txt;6;2;0;8;546;0.01;0.0;0.0
7353_1.txt;2;1;0;3;179;0.01;0.01;0.0
9363_2.txt;3;1;0;4;137;0.02;0.01;0.0
9037_3.txt;20;0;0;20;504;0.04;0.0;0.0
4290_2.txt;4;0;0;4;425;0.01;0.0;0.0
11061_1.txt;6;0;0;6;170;0.04;0.0;0.0
6802_1.txt;0;0;1;1;238;0.0;0.0;0.0
9731_4.txt;4;0;0;4;96;0.04;0.0;0.0
4105_1.txt;2;2;0;4;199;0.01;0.01;0.0
4294_2.txt;6;5;0;11;618;0.01;0.01;0.0
8975_1.txt;1;0;0;1;114;0.01;0.0;0.0
7038_2.txt;1;0;0;1;169;0.01;0.0;0.0
4375_1.txt;2;1;0;3;165;0.01;0.01;0.0
2262_1.txt;13;3;0;16;566;0.02;0.01;0.0
11277_1.txt;2;0;0;2;142;0.01;0.0;0.0
6363_1.txt;0;0;0;0;171;0.0;0.0;0.0
5176_1.txt;0;2;2;4;176;0.0;0.01;0.01
8035_1.txt;0;0;0;0;118;0.0;0.0;0.0
3090_1.txt;3;0;1;4;274;0.01;0.0;0.0
9881_1.txt;16;1;0;17;371;0.04;0.0;0.0
12390_4.txt;2;0;0;2;223;0.01;0.0;0.0
279_1.txt;0;1;0;1;210;0.0;0.0;0.0
6045_2.txt;11;0;0;11;158;0.07;0.0;0.0
6152_1.txt;1;0;0;1;330;0.0;0.0;0.0
9891_1.txt;0;0;0;0;71;0.0;0.0;0.0
6161_1.txt;6;0;0;6;142;0.04;0.0;0.0
3614_2.txt;5;2;3;10;211;0.02;0.01;0.01
2464_4.txt;0;0;0;0;156;0.0;0.0;0.0
6687_4.txt;10;0;2;12;537;0.02;0.0;0.0
3526_2.txt;1;0;0;1;102;0.01;0.0;0.0
183_3.txt;8;2;3;13;183;0.04;0.01;0.02
4897_2.txt;3;0;0;3;256;0.01;0.0;0.0
11793_3.txt;0;2;0;2;264;0.0;0.01;0.0
10111_1.txt;0;0;0;0;205;0.0;0.0;0.0
11682_1.txt;3;0;0;3;162;0.02;0.0;0.0
4283_1.txt;2;0;0;2;287;0.01;0.0;0.0
12036_1.txt;5;1;1;7;178;0.03;0.01;0.01
11007_1.txt;2;0;2;4;183;0.01;0.0;0.01
2242_1.txt;2;0;0;2;439;0.0;0.0;0.0
2825_3.txt;16;0;2;18;450;0.04;0.0;0.0
12389_1.txt;18;0;0;18;309;0.06;0.0;0.0
8345_3.txt;21;1;0;22;161;0.13;0.01;0.0
915_4.txt;6;0;1;7;59;0.1;0.0;0.02
5811_3.txt;29;1;1;31;528;0.05;0.0;0.0
8881_1.txt;13;0;3;16;328;0.04;0.0;0.01
2362_1.txt;6;1;0;7;438;0.01;0.0;0.0
127_4.txt;5;4;0;9;314;0.02;0.01;0.0
9239_2.txt;11;1;1;13;189;0.06;0.01;0.01
11504_1.txt;0;0;0;0;171;0.0;0.0;0.0
9413_2.txt;14;0;0;14;202;0.07;0.0;0.0
6814_4.txt;7;0;0;7;467;0.01;0.0;0.0
5055_4.txt;6;2;0;8;311;0.02;0.01;0.0
12472_2.txt;0;1;0;1;100;0.0;0.01;0.0
10317_1.txt;1;0;0;1;131;0.01;0.0;0.0
12184_1.txt;0;0;0;0;53;0.0;0.0;0.0
6275_2.txt;0;2;0;2;130;0.0;0.02;0.0
9231_4.txt;6;4;2;12;226;0.03;0.02;0.01
5862_2.txt;20;0;0;20;395;0.05;0.0;0.0
8299_1.txt;2;0;0;2;102;0.02;0.0;0.0
2897_4.txt;11;0;0;11;202;0.05;0.0;0.0
3672_4.txt;14;1;0;15;123;0.11;0.01;0.0
4056_4.txt;12;5;10;27;527;0.02;0.01;0.02
6532_4.txt;1;3;0;4;290;0.0;0.01;0.0
11701_3.txt;6;0;0;6;244;0.02;0.0;0.0
6816_1.txt;2;0;1;3;334;0.01;0.0;0.0
3757_1.txt;3;0;0;3;146;0.02;0.0;0.0
3436_2.txt;7;0;0;7;210;0.03;0.0;0.0
9676_1.txt;0;0;0;0;204;0.0;0.0;0.0
11614_3.txt;7;0;0;7;179;0.04;0.0;0.0
3786_1.txt;4;0;0;4;194;0.02;0.0;0.0
5743_2.txt;0;0;0;0;379;0.0;0.0;0.0
10175_3.txt;7;3;1;11;410;0.02;0.01;0.0
7896_1.txt;0;0;0;0;108;0.0;0.0;0.0
4906_1.txt;0;0;0;0;93;0.0;0.0;0.0
6149_1.txt;12;0;1;13;187;0.06;0.0;0.01
5771_1.txt;2;0;0;2;692;0.0;0.0;0.0
3165_2.txt;4;0;0;4;153;0.03;0.0;0.0
1318_2.txt;8;2;0;10;279;0.03;0.01;0.0
3753_1.txt;7;0;4;11;122;0.06;0.0;0.03
7044_1.txt;8;0;0;8;179;0.04;0.0;0.0
8994_2.txt;10;2;3;15;143;0.07;0.01;0.02
4229_2.txt;9;1;0;10;203;0.04;0.0;0.0
6416_4.txt;3;0;0;3;346;0.01;0.0;0.0
5503_1.txt;6;0;0;6;145;0.04;0.0;0.0
10645_4.txt;3;0;0;3;156;0.02;0.0;0.0
11177_3.txt;16;1;1;18;262;0.06;0.0;0.0
2771_1.txt;2;2;0;4;423;0.0;0.0;0.0
8679_4.txt;5;2;1;8;759;0.01;0.0;0.0
3697_4.txt;9;0;1;10;524;0.02;0.0;0.0
514_1.txt;5;0;0;5;158;0.03;0.0;0.0
3067_1.txt;2;1;0;3;210;0.01;0.0;0.0
3959_1.txt;0;0;0;0;240;0.0;0.0;0.0
11033_1.txt;1;6;6;13;148;0.01;0.04;0.04
5713_4.txt;0;1;0;1;533;0.0;0.0;0.0
1009_4.txt;23;0;11;34;364;0.06;0.0;0.03
4657_4.txt;8;0;0;8;298;0.03;0.0;0.0
6776_3.txt;12;2;0;14;166;0.07;0.01;0.0
6404_2.txt;7;0;0;7;127;0.06;0.0;0.0
7212_2.txt;14;0;0;14;294;0.05;0.0;0.0
11981_4.txt;8;0;0;8;176;0.05;0.0;0.0
10108_1.txt;14;5;4;23;762;0.02;0.01;0.01
2800_1.txt;0;0;3;3;185;0.0;0.0;0.02
11707_1.txt;23;0;0;23;420;0.05;0.0;0.0
3559_2.txt;49;1;0;50;457;0.11;0.0;0.0
10332_1.txt;3;0;0;3;167;0.02;0.0;0.0
2_1.txt;5;0;0;5;150;0.03;0.0;0.0
5455_1.txt;4;0;0;4;341;0.01;0.0;0.0
6555_2.txt;8;3;0;11;224;0.04;0.01;0.0
6271_1.txt;0;0;0;0;226;0.0;0.0;0.0
1341_3.txt;15;0;1;16;350;0.04;0.0;0.0
7227_2.txt;3;0;0;3;228;0.01;0.0;0.0
10639_1.txt;6;0;0;6;136;0.04;0.0;0.0
883_1.txt;2;2;0;4;180;0.01;0.01;0.0
11957_1.txt;26;0;0;26;1004;0.03;0.0;0.0
10027_1.txt;9;2;1;12;140;0.06;0.01;0.01
4738_4.txt;14;0;1;15;322;0.04;0.0;0.0
1589_1.txt;5;1;1;7;262;0.02;0.0;0.0
1285_1.txt;3;2;0;5;136;0.02;0.01;0.0
4069_1.txt;2;0;0;2;216;0.01;0.0;0.0
9761_2.txt;18;1;2;21;603;0.03;0.0;0.0
2114_4.txt;14;0;2;16;174;0.08;0.0;0.01
7066_1.txt;0;0;0;0;167;0.0;0.0;0.0
5489_1.txt;3;0;0;3;170;0.02;0.0;0.0
11282_2.txt;30;3;6;39;447;0.07;0.01;0.01
1616_4.txt;2;3;2;7;204;0.01;0.01;0.01
8701_2.txt;0;0;0;0;208;0.0;0.0;0.0
6764_4.txt;27;4;3;34;660;0.04;0.01;0.0
10592_1.txt;13;2;3;18;547;0.02;0.0;0.01
8890_1.txt;7;0;1;8;242;0.03;0.0;0.0
2230_1.txt;0;0;0;0;143;0.0;0.0;0.0
11029_4.txt;102;2;9;113;1126;0.09;0.0;0.01
3864_4.txt;4;0;0;4;171;0.02;0.0;0.0
4832_2.txt;2;0;0;2;271;0.01;0.0;0.0
4648_1.txt;0;0;0;0;134;0.0;0.0;0.0
11015_1.txt;3;0;0;3;316;0.01;0.0;0.0
11563_3.txt;3;0;0;3;357;0.01;0.0;0.0
3666_3.txt;0;1;0;1;176;0.0;0.01;0.0
6092_1.txt;4;2;0;6;484;0.01;0.0;0.0
8309_3.txt;13;3;0;16;421;0.03;0.01;0.0
12066_2.txt;0;0;0;0;166;0.0;0.0;0.0
1034_2.txt;3;0;0;3;145;0.02;0.0;0.0
8088_3.txt;15;0;0;15;203;0.07;0.0;0.0
2404_3.txt;16;0;0;16;174;0.09;0.0;0.0
10629_2.txt;4;0;0;4;128;0.03;0.0;0.0
476_1.txt;2;1;0;3;227;0.01;0.0;0.0
1270_1.txt;1;0;0;1;157;0.01;0.0;0.0
45_2.txt;2;2;0;4;408;0.0;0.0;0.0
6630_1.txt;5;1;0;6;256;0.02;0.0;0.0
5930_3.txt;14;0;0;14;201;0.07;0.0;0.0
188_1.txt;0;1;0;1;93;0.0;0.01;0.0
2793_1.txt;0;0;2;2;364;0.0;0.0;0.01
3872_4.txt;5;0;0;5;127;0.04;0.0;0.0
4673_1.txt;19;2;0;21;277;0.07;0.01;0.0
8482_1.txt;4;1;0;5;204;0.02;0.0;0.0
11129_2.txt;13;0;0;13;136;0.1;0.0;0.0
12385_1.txt;0;0;0;0;72;0.0;0.0;0.0
2339_1.txt;3;0;1;4;146;0.02;0.0;0.01
214_4.txt;0;0;0;0;209;0.0;0.0;0.0
12494_1.txt;0;0;3;3;142;0.0;0.0;0.02
10285_3.txt;0;0;0;0;589;0.0;0.0;0.0
1343_1.txt;0;1;0;1;217;0.0;0.0;0.0
8640_4.txt;4;0;0;4;290;0.01;0.0;0.0
7885_1.txt;0;0;0;0;155;0.0;0.0;0.0
3465_4.txt;0;0;0;0;47;0.0;0.0;0.0
12380_1.txt;0;0;0;0;132;0.0;0.0;0.0
10059_4.txt;9;4;0;13;186;0.05;0.02;0.0
6382_2.txt;8;0;0;8;190;0.04;0.0;0.0
1127_4.txt;4;1;0;5;51;0.08;0.02;0.0
12325_3.txt;5;1;2;8;149;0.03;0.01;0.01
6825_4.txt;2;0;0;2;275;0.01;0.0;0.0
7657_1.txt;17;0;0;17;863;0.02;0.0;0.0
8702_2.txt;2;0;2;4;437;0.0;0.0;0.0
7936_4.txt;0;0;0;0;436;0.0;0.0;0.0
5375_2.txt;0;0;0;0;472;0.0;0.0;0.0
3299_1.txt;0;0;0;0;220;0.0;0.0;0.0
2448_4.txt;19;2;0;21;428;0.04;0.0;0.0
12386_1.txt;1;0;0;1;141;0.01;0.0;0.0
12136_1.txt;0;0;0;0;194;0.0;0.0;0.0
12075_1.txt;3;0;0;3;124;0.02;0.0;0.0
1099_4.txt;3;0;0;3;153;0.02;0.0;0.0
10801_1.txt;5;0;0;5;199;0.03;0.0;0.0
788_2.txt;4;0;0;4;342;0.01;0.0;0.0
10674_1.txt;2;1;1;4;137;0.01;0.01;0.01
10258_4.txt;16;1;0;17;185;0.09;0.01;0.0
997_4.txt;9;0;0;9;576;0.02;0.0;0.0
5379_2.txt;0;1;0;1;267;0.0;0.0;0.0
4600_4.txt;1;0;0;1;163;0.01;0.0;0.0
12478_1.txt;2;0;0;2;330;0.01;0.0;0.0
7641_3.txt;0;0;0;0;157;0.0;0.0;0.0
7776_1.txt;1;0;0;1;325;0.0;0.0;0.0
5740_3.txt;4;0;0;4;250;0.02;0.0;0.0
4055_3.txt;0;0;0;0;435;0.0;0.0;0.0
7478_2.txt;0;0;0;0;128;0.0;0.0;0.0
7663_1.txt;11;2;0;13;131;0.08;0.02;0.0
2820_4.txt;5;0;0;5;103;0.05;0.0;0.0
9105_2.txt;19;0;0;19;300;0.06;0.0;0.0
3081_2.txt;0;0;0;0;115;0.0;0.0;0.0
11221_4.txt;3;0;0;3;101;0.03;0.0;0.0
5923_4.txt;20;0;4;24;159;0.13;0.0;0.03
11685_2.txt;17;0;4;21;647;0.03;0.0;0.01
5660_1.txt;3;0;1;4;196;0.02;0.0;0.01
11947_4.txt;5;0;0;5;136;0.04;0.0;0.0
7173_1.txt;2;0;4;6;624;0.0;0.0;0.01
8545_3.txt;3;0;0;3;506;0.01;0.0;0.0
3687_1.txt;0;1;0;1;146;0.0;0.01;0.0
11625_4.txt;8;2;4;14;155;0.05;0.01;0.03
8996_1.txt;5;1;1;7;164;0.03;0.01;0.01
12495_1.txt;9;4;0;13;728;0.01;0.01;0.0
232_1.txt;6;1;0;7;158;0.04;0.01;0.0
4924_1.txt;5;0;0;5;242;0.02;0.0;0.0
8584_4.txt;0;0;0;0;46;0.0;0.0;0.0
1861_3.txt;0;0;0;0;120;0.0;0.0;0.0
2091_3.txt;1;1;5;7;243;0.0;0.0;0.02
1997_2.txt;8;0;0;8;200;0.04;0.0;0.0
4707_1.txt;4;0;0;4;129;0.03;0.0;0.0
6719_2.txt;1;1;0;2;152;0.01;0.01;0.0
2623_1.txt;4;0;0;4;291;0.01;0.0;0.0
4674_3.txt;11;0;0;11;173;0.06;0.0;0.0
6537_1.txt;0;1;0;1;137;0.0;0.01;0.0
11759_3.txt;8;0;1;9;162;0.05;0.0;0.01
9121_3.txt;2;2;0;4;103;0.02;0.02;0.0
6510_4.txt;4;0;1;5;228;0.02;0.0;0.0
6855_4.txt;2;0;2;4;134;0.01;0.0;0.01
5158_3.txt;4;0;0;4;92;0.04;0.0;0.0
8806_3.txt;0;0;3;3;165;0.0;0.0;0.02
10109_1.txt;2;3;2;7;183;0.01;0.02;0.01
11308_3.txt;1;1;0;2;101;0.01;0.01;0.0
9269_1.txt;1;0;0;1;166;0.01;0.0;0.0
4327_4.txt;2;0;0;2;92;0.02;0.0;0.0
8762_1.txt;3;0;0;3;148;0.02;0.0;0.0
3755_4.txt;1;0;0;1;192;0.01;0.0;0.0
10119_2.txt;1;0;0;1;161;0.01;0.0;0.0
7773_1.txt;0;0;0;0;200;0.0;0.0;0.0
62_2.txt;0;3;2;5;399;0.0;0.01;0.01
9332_3.txt;4;1;0;5;159;0.03;0.01;0.0
4838_1.txt;0;1;0;1;165;0.0;0.01;0.0
3645_3.txt;5;0;0;5;189;0.03;0.0;0.0
7448_2.txt;38;4;3;45;547;0.07;0.01;0.01
7677_4.txt;6;0;3;9;129;0.05;0.0;0.02
308_1.txt;0;0;0;0;76;0.0;0.0;0.0
10492_1.txt;1;0;0;1;49;0.02;0.0;0.0
11991_3.txt;0;0;0;0;160;0.0;0.0;0.0
2580_3.txt;3;0;1;4;147;0.02;0.0;0.01
3438_4.txt;0;0;0;0;198;0.0;0.0;0.0
2005_3.txt;3;0;0;3;180;0.02;0.0;0.0
4734_2.txt;2;0;1;3;302;0.01;0.0;0.0
11137_1.txt;0;0;0;0;129;0.0;0.0;0.0
9296_4.txt;4;0;0;4;408;0.01;0.0;0.0
8510_1.txt;3;0;0;3;226;0.01;0.0;0.0
2181_1.txt;0;0;0;0;75;0.0;0.0;0.0
11681_1.txt;0;0;0;0;211;0.0;0.0;0.0
1446_2.txt;7;0;0;7;129;0.05;0.0;0.0
7855_1.txt;0;0;0;0;144;0.0;0.0;0.0
4303_1.txt;7;3;0;10;256;0.03;0.01;0.0
1840_1.txt;6;0;0;6;177;0.03;0.0;0.0
7439_4.txt;3;0;0;3;159;0.02;0.0;0.0
9518_3.txt;6;1;0;7;127;0.05;0.01;0.0
11130_3.txt;25;12;5;42;1084;0.02;0.01;0.0
12326_1.txt;7;0;0;7;302;0.02;0.0;0.0
122_1.txt;0;0;0;0;134;0.0;0.0;0.0
3992_2.txt;9;0;0;9;299;0.03;0.0;0.0
7634_2.txt;1;0;0;1;189;0.01;0.0;0.0
1712_1.txt;5;0;0;5;280;0.02;0.0;0.0
5275_4.txt;4;2;1;7;423;0.01;0.0;0.0
4401_1.txt;0;0;0;0;151;0.0;0.0;0.0
376_4.txt;4;0;4;8;195;0.02;0.0;0.02
3414_1.txt;0;0;0;0;295;0.0;0.0;0.0
2767_1.txt;1;0;0;1;132;0.01;0.0;0.0
7765_4.txt;2;0;0;2;112;0.02;0.0;0.0
7891_2.txt;6;3;0;9;319;0.02;0.01;0.0
4661_3.txt;4;0;0;4;183;0.02;0.0;0.0
7586_4.txt;45;2;1;48;358;0.13;0.01;0.0
3519_3.txt;3;0;1;4;174;0.02;0.0;0.01
11615_2.txt;13;0;0;13;430;0.03;0.0;0.0
12085_3.txt;6;0;0;6;269;0.02;0.0;0.0
1471_4.txt;0;0;0;0;137;0.0;0.0;0.0
4101_1.txt;0;0;0;0;144;0.0;0.0;0.0
10506_1.txt;11;1;1;13;1054;0.01;0.0;0.0
545_1.txt;0;6;0;6;103;0.0;0.06;0.0
11755_3.txt;2;0;0;2;60;0.03;0.0;0.0
3037_1.txt;0;0;0;0;152;0.0;0.0;0.0
9353_3.txt;2;0;0;2;286;0.01;0.0;0.0
6013_1.txt;0;0;1;1;211;0.0;0.0;0.0
3923_2.txt;23;1;6;30;784;0.03;0.0;0.01
9415_4.txt;14;0;0;14;176;0.08;0.0;0.0
3207_1.txt;1;1;0;2;161;0.01;0.01;0.0
9158_1.txt;0;0;0;0;189;0.0;0.0;0.0
7248_2.txt;2;1;0;3;146;0.01;0.01;0.0
1867_2.txt;5;0;1;6;202;0.02;0.0;0.0
7532_4.txt;0;0;0;0;127;0.0;0.0;0.0
2938_3.txt;13;4;0;17;506;0.03;0.01;0.0
1302_2.txt;0;1;0;1;290;0.0;0.0;0.0
11721_1.txt;0;0;0;0;126;0.0;0.0;0.0
9822_1.txt;0;0;0;0;101;0.0;0.0;0.0
11361_4.txt;0;0;0;0;182;0.0;0.0;0.0
5588_3.txt;16;2;0;18;153;0.1;0.01;0.0
689_1.txt;6;0;0;6;294;0.02;0.0;0.0
4430_1.txt;20;0;0;20;217;0.09;0.0;0.0
10273_2.txt;0;0;0;0;364;0.0;0.0;0.0
3240_1.txt;0;6;0;6;406;0.0;0.01;0.0
1694_1.txt;0;1;0;1;164;0.0;0.01;0.0
1934_4.txt;21;11;12;44;785;0.03;0.01;0.02
4944_3.txt;3;2;2;7;440;0.01;0.0;0.0
8477_3.txt;0;0;0;0;232;0.0;0.0;0.0
5467_2.txt;0;0;2;2;141;0.0;0.0;0.01
2202_1.txt;2;0;0;2;142;0.01;0.0;0.0
11146_4.txt;4;0;0;4;188;0.02;0.0;0.0
5920_3.txt;8;2;0;10;139;0.06;0.01;0.0
7271_4.txt;0;0;0;0;148;0.0;0.0;0.0
1642_3.txt;6;0;0;6;189;0.03;0.0;0.0
8985_2.txt;10;0;1;11;147;0.07;0.0;0.01
9404_1.txt;2;2;0;4;152;0.01;0.01;0.0
10042_1.txt;1;4;0;5;256;0.0;0.02;0.0
1055_2.txt;3;2;0;5;247;0.01;0.01;0.0
11030_1.txt;2;0;0;2;233;0.01;0.0;0.0
